player_id,player_name,off_poss,def_poss,on_pts_for,on_pts_against,off_court_off_poss,off_court_def_poss,off_court_pts_for,off_court_pts_against,on_ortg,on_drtg,on_net,off_ortg,off_drtg,off_net,ortg_swing,drtg_swing,net_swing,on_poss_share
1630149,Satou Sabally,442.0,442.0,509.0,481.0,579.0,584.0,608.0,592.0,115.15837104072398,108.8235294117647,6.334841628959282,105.00863557858378,101.36986301369863,3.6387725648851443,10.1497354621402,7.453666398066062,2.6960690640741376,0.43290891283055827
1630150,Chennedy Carter,452.0,452.0,525.0,497.0,606.0,616.0,681.0,663.0,116.15044247787611,109.95575221238938,6.194690265486727,112.37623762376239,107.62987012987013,4.746367493892265,3.7742048541137194,2.325882082519257,1.4483227715944622,0.42722117202268434
1630154,Kamiah Smalls,59.0,60.0,58.00000000000001,77.0,106.0,103.0,122.0,119.0,98.30508474576273,128.33333333333334,-30.028248587570616,115.09433962264151,115.53398058252426,-0.43964095988275176,-16.789254876878786,12.799352750809078,-29.588607627687864,0.3575757575757576
1630384,Raquel Carrera,229.0,238.0,273.0,246.0,1377.0,1380.0,1548.0,1554.0,119.21397379912663,103.36134453781514,15.852629261311492,112.41830065359477,112.6086956521739,-0.1903949985791371,6.795673145531865,-9.247351114358764,16.04302425989063,0.14259028642590285
1630386,Awak Kuier,1119.0,1134.0,1251.0,1197.0,1566.0,1569.0,1765.0,1746.0,111.79624664879357,105.55555555555556,6.240691093238013,112.70753512132823,111.2810707456979,1.4264643756303315,-0.9112884725346646,-5.725515190142346,4.814226717607681,0.41675977653631285
1630389,Dana Evans,330.0,332.0,333.0,413.0,482.0,491.0,588.0,525.0,100.9090909090909,124.39759036144578,-23.488499452354873,121.99170124481329,106.92464358452139,15.067057660291894,-21.08261033572238,17.47294677692439,-38.55555711264677,0.4064039408866995
1630442,Natasha Mack,1194.0,1208.0,1259.0,1290.0,1022.0,1037.0,1075.0,1127.0,105.44388609715243,106.78807947019868,-1.3441933730462523,105.18590998043054,108.67888138862102,-3.492971408190485,0.2579761167218919,-1.8908019184223406,2.1487780351442325,0.5388086642599278
1630446,Michaela Onyenwere,1600.0,1598.0,1737.0,1664.0,917.0,927.0,881.0,955.0,108.5625,104.13016270337923,4.432337296620773,96.07415485278081,103.02049622437973,-6.946341371598919,12.488345147219192,1.1096664789995003,11.378678668219692,0.6356773937226857
1630461,Kiana Williams,520.0,519.0,532.0,576.0,1199.0,1210.0,1323.0,1370.0,102.30769230769229,110.98265895953756,-8.674966651845267,110.3419516263553,113.22314049586777,-2.8811888695124708,-8.034259318663004,-2.2404815363302077,-5.793777782332796,0.30250145433391507
1630469,Marine Fauthoux,459.0,459.0,503.0,493.0,848.0,851.0,1004.0,952.0,109.58605664488017,107.40740740740742,2.1786492374727544,118.39622641509433,111.8683901292597,6.527836285834638,-8.81016977021416,-4.460982721852275,-4.349187048361884,0.35118592195868403
